0.23727,-0.16048,0.1118,1.3137,-0.33151,-0.18658
0.23762,-0.16068,0.11178,1.3166,-0.33351,-0.18669
0.238,-0.16085,0.11175,1.3196,-0.33555,-0.18677
0.23839,-0.16103,0.11173,1.3225,-0.33748,-0.18694
0.23878,-0.16123,0.11171,1.3248,-0.33929,-0.18723
0.23917,-0.16142,0.11168,1.3272,-0.3409,-0.18759
0.23956,-0.16159,0.11165,1.3298,-0.34232,-0.18786
0.23992,-0.16177,0.11162,1.3326,-0.34364,-0.18798
0.24029,-0.16192,0.11159,1.3353,-0.34494,-0.18804
0.24067,-0.16206,0.11157,1.3378,-0.34625,-0.18813
0.24102,-0.16221,0.11154,1.3401,-0.34741,-0.18828
0.24137,-0.16237,0.11152,1.3422,-0.34848,-0.18842
0.24172,-0.16255,0.1115,1.344,-0.34949,-0.18848
0.24206,-0.16273,0.11148,1.3456,-0.35056,-0.18847
0.24239,-0.16292,0.11146,1.3473,-0.35177,-0.18828
0.24273,-0.16309,0.11144,1.3493,-0.35311,-0.18803
0.24308,-0.16327,0.11141,1.3517,-0.35459,-0.18781
0.2434,-0.16343,0.11139,1.354,-0.35622,-0.18748
0.24372,-0.16358,0.11137,1.3563,-0.35801,-0.18699
0.24403,-0.16373,0.11134,1.3588,-0.35994,-0.18634
0.24433,-0.16388,0.11132,1.3615,-0.36188,-0.1856
0.24462,-0.16403,0.1113,1.3645,-0.36382,-0.18485
0.24493,-0.16415,0.11128,1.3678,-0.36575,-0.18399
0.24524,-0.16428,0.11126,1.3715,-0.3675,-0.18306
0.24557,-0.1644,0.11124,1.3755,-0.36911,-0.1822
0.24592,-0.16453,0.11122,1.3795,-0.37057,-0.18143
0.24628,-0.16464,0.1112,1.3835,-0.37193,-0.18083
0.24664,-0.16476,0.11119,1.3874,-0.37324,-0.18042
0.24698,-0.16486,0.11117,1.3914,-0.37458,-0.18006
0.2473,-0.16496,0.11115,1.3953,-0.37611,-0.17955
0.24763,-0.16504,0.11113,1.3991,-0.37763,-0.17901
0.24794,-0.16512,0.11111,1.403,-0.37903,-0.17852
0.24823,-0.16518,0.1111,1.4072,-0.38037,-0.17815
0.24851,-0.16524,0.11108,1.4117,-0.38166,-0.17782
0.24877,-0.16531,0.11106,1.4163,-0.38304,-0.17731
0.24902,-0.16536,0.11105,1.4207,-0.38455,-0.17666
0.24929,-0.16542,0.11103,1.4248,-0.38611,-0.17587
0.24957,-0.16548,0.11101,1.4287,-0.38753,-0.17494
0.24985,-0.16556,0.111,1.4322,-0.38875,-0.17388
0.25012,-0.16562,0.11098,1.4357,-0.38976,-0.17265
0.25039,-0.16567,0.11096,1.4393,-0.39056,-0.17131
0.25065,-0.16574,0.11094,1.4432,-0.39126,-0.16993
0.2509,-0.16583,0.11092,1.4471,-0.39194,-0.16863
0.25118,-0.16593,0.1109,1.4511,-0.39262,-0.16751
0.25145,-0.16603,0.11088,1.4553,-0.39332,-0.16659
0.25173,-0.16612,0.11086,1.4597,-0.39408,-0.16567
0.25198,-0.16623,0.11084,1.4641,-0.39505,-0.16478
0.25224,-0.16633,0.11082,1.4686,-0.39616,-0.16392
0.25252,-0.16643,0.1108,1.473,-0.39735,-0.16302
0.25278,-0.16652,0.11078,1.4772,-0.39865,-0.16229
0.25304,-0.1666,0.11077,1.4813,-0.39988,-0.16172
0.25331,-0.16668,0.11075,1.4856,-0.40114,-0.16114
0.25356,-0.16675,0.11074,1.4901,-0.40254,-0.1605
0.25382,-0.16683,0.11072,1.4947,-0.404,-0.1599
0.25407,-0.16689,0.11071,1.4996,-0.40563,-0.15946
0.25432,-0.16696,0.1107,1.5046,-0.40736,-0.15914
0.25453,-0.16702,0.11068,1.5095,-0.40903,-0.15876
0.25476,-0.16708,0.11067,1.5144,-0.41067,-0.15833
0.25498,-0.16713,0.11065,1.5192,-0.41232,-0.15796
0.25517,-0.16717,0.11064,1.524,-0.41405,-0.15752
0.25533,-0.16718,0.11062,1.5291,-0.41576,-0.15693
0.25551,-0.16722,0.11061,1.5345,-0.41747,-0.15637
0.2557,-0.16728,0.1106,1.5404,-0.41922,-0.15593
0.25591,-0.16733,0.11059,1.5463,-0.42101,-0.15543
0.25613,-0.16738,0.11058,1.552,-0.42292,-0.15484
0.25637,-0.16743,0.11057,1.5577,-0.42474,-0.15425
0.25659,-0.16748,0.11057,1.5631,-0.42651,-0.15368
0.25679,-0.16751,0.11056,1.5682,-0.42838,-0.15309
0.25699,-0.16755,0.11055,1.5732,-0.43038,-0.15243
0.25719,-0.1676,0.11055,1.5781,-0.43241,-0.15185
0.25738,-0.16765,0.11054,1.583,-0.43443,-0.15142
0.25758,-0.16769,0.11053,1.5879,-0.43655,-0.15096
0.25779,-0.16772,0.11053,1.5928,-0.43857,-0.15036
0.258,-0.16773,0.11052,1.5978,-0.44057,-0.14971
0.2582,-0.16773,0.11052,1.6026,-0.44275,-0.14902
0.25838,-0.16775,0.1105,1.6072,-0.44491,-0.14828
0.25857,-0.16779,0.11049,1.6116,-0.44691,-0.14756
0.25877,-0.16784,0.11047,1.6161,-0.4488,-0.14674
0.25899,-0.16788,0.11046,1.6206,-0.45064,-0.14576
0.25921,-0.16793,0.11045,1.6251,-0.45255,-0.14479
0.25943,-0.16798,0.11044,1.6294,-0.45451,-0.14394
0.25963,-0.16803,0.11042,1.6334,-0.45646,-0.1432
0.25982,-0.16808,0.11041,1.6374,-0.45833,-0.14255
0.25999,-0.16811,0.1104,1.6413,-0.46011,-0.14196
0.2602,-0.16814,0.11039,1.6448,-0.46179,-0.14141
0.26043,-0.16818,0.11037,1.6482,-0.4633,-0.14074
0.26067,-0.16823,0.11036,1.6513,-0.46468,-0.13992
0.26092,-0.16829,0.11034,1.6544,-0.46593,-0.13898
0.26118,-0.16833,0.11032,1.6574,-0.467,-0.13787
0.26144,-0.16837,0.1103,1.6604,-0.46811,-0.13674
0.2617,-0.16842,0.11028,1.6633,-0.46941,-0.13578
0.26196,-0.16848,0.11026,1.6661,-0.47077,-0.13497
0.26223,-0.16856,0.11023,1.6688,-0.47219,-0.13419
0.26248,-0.16864,0.11021,1.6713,-0.47376,-0.13336
0.26272,-0.16872,0.11019,1.6737,-0.47553,-0.13254
0.26297,-0.16879,0.11017,1.6758,-0.47734,-0.13182
0.2632,-0.16887,0.11015,1.6778,-0.47907,-0.1312
0.26344,-0.16893,0.11012,1.68,-0.48071,-0.13059
0.26368,-0.169,0.1101,1.6825,-0.48234,-0.12996
0.26392,-0.16906,0.11007,1.6851,-0.48401,-0.12926
0.26416,-0.16911,0.11005,1.6874,-0.48564,-0.12856
0.26439,-0.16915,0.11002,1.6893,-0.48724,-0.12784
0.26462,-0.16921,0.10999,1.6907,-0.48874,-0.12697
0.26487,-0.16928,0.10996,1.692,-0.49029,-0.12604
0.2651,-0.16934,0.10993,1.6935,-0.492,-0.12513
0.26533,-0.16942,0.1099,1.6952,-0.49364,-0.12434
0.26556,-0.16949,0.10987,1.6973,-0.49515,-0.12368
0.26577,-0.16958,0.10984,1.6994,-0.49659,-0.12294
0.26595,-0.16968,0.10981,1.7012,-0.49805,-0.12212
0.26611,-0.16975,0.10979,1.7025,-0.49962,-0.12141
0.26626,-0.16981,0.10976,1.7035,-0.50132,-0.12066
0.26641,-0.16986,0.10973,1.7045,-0.50311,-0.11982
0.26657,-0.1699,0.1097,1.7055,-0.50487,-0.11889
0.26673,-0.16996,0.10968,1.7069,-0.50664,-0.11799
0.26688,-0.17001,0.10965,1.7084,-0.50836,-0.11734
0.26706,-0.17006,0.10963,1.71,-0.50997,-0.11672
0.26723,-0.17012,0.10961,1.7119,-0.51164,-0.11601
0.2674,-0.17018,0.10959,1.7138,-0.51322,-0.11525
0.26756,-0.17023,0.10957,1.7159,-0.51464,-0.11459
0.26772,-0.17028,0.10955,1.7182,-0.51596,-0.11406
0.26789,-0.17033,0.10953,1.7207,-0.51726,-0.11351
0.26808,-0.17037,0.10951,1.7235,-0.51872,-0.11304
0.26827,-0.1704,0.1095,1.7261,-0.52028,-0.11271
0.26845,-0.17043,0.10948,1.7286,-0.52183,-0.11229
0.26862,-0.17049,0.10947,1.7309,-0.52331,-0.11179
0.26876,-0.17054,0.10946,1.7327,-0.52481,-0.11139
0.26889,-0.17058,0.10946,1.7343,-0.52646,-0.11114
0.26905,-0.17062,0.10945,1.736,-0.52813,-0.111
0.26921,-0.17066,0.10944,1.7378,-0.52978,-0.11095
0.26933,-0.17068,0.10943,1.7394,-0.53142,-0.11108
0.26943,-0.17072,0.10942,1.7407,-0.53287,-0.11128
0.2695,-0.17076,0.10941,1.742,-0.53426,-0.1115
0.26955,-0.17079,0.1094,1.7437,-0.53564,-0.11176
0.2696,-0.17082,0.10939,1.7452,-0.53709,-0.11197
0.26966,-0.17085,0.10938,1.7467,-0.53855,-0.11206
0.26974,-0.17089,0.10936,1.7486,-0.53986,-0.11205
0.26983,-0.17093,0.10935,1.7509,-0.54108,-0.112
0.26992,-0.17097,0.10934,1.7535,-0.54215,-0.11177
0.27004,-0.17101,0.10933,1.7559,-0.54314,-0.11141
0.27014,-0.17106,0.10932,1.7578,-0.54415,-0.11095
0.27023,-0.17112,0.1093,1.7593,-0.54532,-0.11045
0.27033,-0.17118,0.10929,1.7606,-0.54652,-0.11009
0.2704,-0.17123,0.10928,1.762,-0.54756,-0.10978
0.27047,-0.17129,0.10928,1.7635,-0.54845,-0.10926
0.27054,-0.17133,0.10927,1.7655,-0.5494,-0.10854
0.2706,-0.17139,0.10927,1.7674,-0.55053,-0.10764
0.27067,-0.17146,0.10926,1.7693,-0.55187,-0.10667
0.27075,-0.17155,0.10926,1.7713,-0.55319,-0.10571
0.27083,-0.17163,0.10925,1.7731,-0.5544,-0.10462
0.27091,-0.17171,0.10924,1.7748,-0.55555,-0.10352
0.271,-0.17179,0.10924,1.7764,-0.55654,-0.10242
0.2711,-0.17187,0.10924,1.7778,-0.55753,-0.10125
0.27121,-0.17193,0.10923,1.7787,-0.5587,-0.10023
0.27132,-0.17199,0.10923,1.7794,-0.55984,-0.099221
0.27145,-0.17204,0.10923,1.7803,-0.56084,-0.098068
0.2716,-0.17209,0.10922,1.7813,-0.56181,-0.096894
0.27174,-0.17214,0.10922,1.782,-0.56282,-0.095746
0.27188,-0.17219,0.10922,1.7824,-0.56401,-0.094523
0.27202,-0.17225,0.10921,1.7824,-0.56525,-0.093119
0.27214,-0.17232,0.10921,1.7825,-0.56642,-0.091638
0.27225,-0.17237,0.10921,1.7825,-0.56745,-0.090271
0.27235,-0.17243,0.1092,1.7824,-0.56846,-0.088993
0.27244,-0.17252,0.1092,1.782,-0.56949,-0.087731
0.27255,-0.17261,0.10919,1.7811,-0.5705,-0.08651
0.27265,-0.17273,0.10919,1.7799,-0.57149,-0.085303
0.27276,-0.17285,0.10918,1.7787,-0.57241,-0.084198
0.27286,-0.17299,0.10917,1.7779,-0.5732,-0.083199
0.27297,-0.17313,0.10916,1.7769,-0.57396,-0.082306
0.27308,-0.17326,0.10915,1.7758,-0.5748,-0.081447
0.27319,-0.17339,0.10914,1.7749,-0.57569,-0.080611
0.27333,-0.17353,0.10913,1.7739,-0.57647,-0.079901
0.2735,-0.17367,0.10913,1.7728,-0.57707,-0.079176
0.27369,-0.17378,0.10912,1.7717,-0.57752,-0.078386
0.27392,-0.17388,0.10911,1.7708,-0.57797,-0.077651
0.27414,-0.17397,0.10911,1.7701,-0.57853,-0.07692
0.27437,-0.17405,0.10911,1.7695,-0.57902,-0.076053
0.27462,-0.17413,0.10911,1.7688,-0.57927,-0.075149
0.27484,-0.17422,0.1091,1.7678,-0.57946,-0.074379
0.27508,-0.17432,0.1091,1.7668,-0.57974,-0.073778
0.27533,-0.17442,0.10909,1.7657,-0.58005,-0.073166
0.27559,-0.17452,0.10908,1.7644,-0.5804,-0.072477
0.27584,-0.17462,0.10908,1.763,-0.58067,-0.071767
0.27608,-0.17472,0.10907,1.7613,-0.58094,-0.071153
0.27631,-0.17479,0.10906,1.7595,-0.58121,-0.070747
0.27655,-0.17486,0.10905,1.7576,-0.58149,-0.070441
0.2768,-0.17491,0.10905,1.7558,-0.58182,-0.070146
0.27705,-0.17497,0.10905,1.7543,-0.58221,-0.069946
0.27728,-0.17503,0.10904,1.7532,-0.58254,-0.069862
0.27749,-0.17508,0.10904,1.7522,-0.58281,-0.069726
0.27772,-0.17513,0.10904,1.751,-0.5831,-0.069415
0.27797,-0.17519,0.10903,1.7499,-0.58353,-0.068956
0.27826,-0.17527,0.10903,1.749,-0.58396,-0.068495
0.27855,-0.17533,0.10902,1.7485,-0.58432,-0.068024
0.27885,-0.17538,0.10902,1.7484,-0.58483,-0.067482
0.27915,-0.17543,0.10901,1.7483,-0.58534,-0.067052
0.27944,-0.1755,0.109,1.7477,-0.58561,-0.06663
0.27976,-0.17557,0.10899,1.747,-0.58576,-0.066086
0.28009,-0.17565,0.10899,1.7462,-0.58578,-0.065483
0.28046,-0.17573,0.10898,1.7453,-0.58569,-0.064904
0.28083,-0.17582,0.10898,1.7447,-0.58565,-0.06432
0.28118,-0.1759,0.10898,1.7445,-0.58567,-0.06355
0.28152,-0.17599,0.10899,1.7446,-0.5858,-0.062786
0.28183,-0.17608,0.10899,1.745,-0.58602,-0.06215
0.28213,-0.17618,0.10899,1.7455,-0.58631,-0.061435
0.28242,-0.17628,0.10899,1.746,-0.58676,-0.060599
0.28272,-0.17635,0.10898,1.7462,-0.58728,-0.059751
0.28299,-0.17642,0.10898,1.7463,-0.58775,-0.059
0.28327,-0.17648,0.10898,1.7465,-0.58823,-0.058281
0.28352,-0.17656,0.10898,1.7466,-0.58889,-0.057626
0.28379,-0.17663,0.10898,1.7465,-0.58969,-0.056992
0.28408,-0.17671,0.10897,1.7462,-0.59053,-0.056313
0.28441,-0.17675,0.10896,1.7461,-0.59125,-0.055736
0.28476,-0.1768,0.10895,1.746,-0.59181,-0.055267
0.28512,-0.17685,0.10894,1.746,-0.59234,-0.054732
0.28548,-0.17689,0.10893,1.746,-0.59278,-0.054011
0.28584,-0.17694,0.10892,1.746,-0.59313,-0.053352
0.28618,-0.177,0.10892,1.7456,-0.59337,-0.052932
0.28653,-0.17707,0.10891,1.7451,-0.5936,-0.052628
0.28687,-0.17713,0.10891,1.7447,-0.59383,-0.052271
0.28723,-0.17722,0.10891,1.7443,-0.59395,-0.051938
0.28761,-0.17731,0.1089,1.7441,-0.59411,-0.05172
0.28799,-0.17741,0.1089,1.7441,-0.59428,-0.051467
0.28838,-0.17753,0.10889,1.7444,-0.59447,-0.051147
0.28876,-0.17764,0.10888,1.7451,-0.59467,-0.050697
0.28915,-0.17775,0.10888,1.7463,-0.59486,-0.050165
0.28954,-0.17786,0.10888,1.7474,-0.59516,-0.049719
0.28994,-0.17798,0.10887,1.748,-0.59551,-0.049309
0.29033,-0.17808,0.10886,1.7485,-0.59586,-0.048901
0.29073,-0.17817,0.10886,1.7491,-0.59619,-0.048629
0.29112,-0.17825,0.10885,1.7496,-0.59648,-0.048594
0.29151,-0.17833,0.10884,1.7503,-0.59663,-0.048667
0.29187,-0.17843,0.10883,1.751,-0.59658,-0.048778
0.29223,-0.17852,0.10882,1.7517,-0.59638,-0.049039
0.29258,-0.17861,0.10881,1.7521,-0.59609,-0.049367
0.29295,-0.1787,0.10881,1.7521,-0.59568,-0.049593
0.29333,-0.1788,0.1088,1.7519,-0.59508,-0.049723
0.29369,-0.17888,0.1088,1.7517,-0.59451,-0.049824
0.29403,-0.17897,0.1088,1.7516,-0.59399,-0.049883
0.29436,-0.17906,0.1088,1.7513,-0.59344,-0.049875
0.29468,-0.17913,0.1088,1.7514,-0.59302,-0.04984
0.29501,-0.17921,0.10879,1.7517,-0.59259,-0.049865
0.29535,-0.17927,0.10879,1.7522,-0.59218,-0.050046
0.29571,-0.17936,0.10878,1.7529,-0.59179,-0.050309
0.29609,-0.17945,0.10878,1.7533,-0.59123,-0.050616
0.29649,-0.17953,0.10877,1.7531,-0.59063,-0.050919
0.29688,-0.17959,0.10876,1.7529,-0.59018,-0.051298
0.29728,-0.17968,0.10876,1.7529,-0.58985,-0.051786
0.29769,-0.17976,0.10875,1.7535,-0.58959,-0.052319
0.29812,-0.17983,0.10873,1.7545,-0.58922,-0.05284
0.29854,-0.17991,0.10872,1.7557,-0.58878,-0.053354
0.29895,-0.17999,0.10871,1.757,-0.58839,-0.053931
0.29937,-0.18008,0.1087,1.7581,-0.5881,-0.054542
0.29979,-0.18015,0.1087,1.7591,-0.58798,-0.055137
0.30021,-0.18021,0.10869,1.7604,-0.5879,-0.055753
0.30063,-0.18026,0.10869,1.7621,-0.58773,-0.05648
0.30107,-0.18031,0.10868,1.7641,-0.58759,-0.057303
0.30151,-0.18037,0.10867,1.7661,-0.58763,-0.058088
0.30195,-0.18042,0.10867,1.7681,-0.58773,-0.05886
0.3024,-0.18045,0.10866,1.7703,-0.58775,-0.059761
0.30285,-0.18048,0.10866,1.7722,-0.58763,-0.060721
0.30328,-0.18052,0.10865,1.774,-0.58734,-0.061654
0.30373,-0.18057,0.10865,1.7758,-0.58695,-0.062615
0.30415,-0.1806,0.10864,1.7773,-0.58642,-0.063764
0.30457,-0.18062,0.10863,1.7787,-0.58571,-0.065016
0.30498,-0.18063,0.10862,1.78,-0.58485,-0.066156
0.3054,-0.18063,0.10861,1.7811,-0.58398,-0.067192
0.30579,-0.18063,0.1086,1.7822,-0.5832,-0.068145
0.30616,-0.18064,0.1086,1.7833,-0.58261,-0.069084
0.30652,-0.18066,0.10859,1.7841,-0.58221,-0.07006
0.3069,-0.18068,0.10859,1.7849,-0.58189,-0.071003
0.30728,-0.1807,0.10858,1.7859,-0.58147,-0.071917
0.30762,-0.18072,0.10858,1.7871,-0.58094,-0.072728
0.30797,-0.18072,0.10857,1.7881,-0.5804,-0.073432
0.30832,-0.1807,0.10857,1.789,-0.57991,-0.074155
0.30865,-0.1807,0.10856,1.7899,-0.57956,-0.074879
0.30896,-0.1807,0.10856,1.791,-0.57935,-0.075555
0.30927,-0.1807,0.10856,1.7921,-0.57921,-0.07617
0.30959,-0.18069,0.10856,1.7936,-0.57906,-0.076582
0.30992,-0.18068,0.10856,1.7954,-0.57898,-0.076948
0.31026,-0.18067,0.10856,1.7975,-0.57886,-0.077426
0.31059,-0.18064,0.10857,1.7996,-0.57869,-0.077968
0.3109,-0.18063,0.10857,1.8013,-0.57869,-0.078416
0.31118,-0.18063,0.10857,1.803,-0.57872,-0.078678
0.31144,-0.18064,0.10858,1.8051,-0.57872,-0.078861
0.31168,-0.18067,0.10859,1.8073,-0.57867,-0.078931
0.31193,-0.18071,0.10859,1.8093,-0.57857,-0.079032
0.31215,-0.18074,0.1086,1.8117,-0.57857,-0.079341
0.31235,-0.18078,0.10861,1.8143,-0.57857,-0.079775
0.31254,-0.18084,0.10862,1.8171,-0.57845,-0.080249
0.31273,-0.18091,0.10862,1.8198,-0.57841,-0.080689
0.31293,-0.18097,0.10863,1.8222,-0.57861,-0.081171
0.31312,-0.18103,0.10864,1.8243,-0.57878,-0.081774
0.31334,-0.18108,0.10865,1.8263,-0.57878,-0.082293
0.31358,-0.18113,0.10866,1.8283,-0.57884,-0.082724
0.3138,-0.1812,0.10867,1.8301,-0.57896,-0.083234
0.314,-0.18126,0.10868,1.8319,-0.57902,-0.083778
0.3142,-0.18131,0.10869,1.8339,-0.57919,-0.084399
0.31442,-0.18136,0.10871,1.8359,-0.57935,-0.085194
0.31463,-0.18141,0.10872,1.8378,-0.57948,-0.085999
0.31484,-0.18147,0.10874,1.8401,-0.57962,-0.086701
0.31502,-0.18155,0.10876,1.8425,-0.57968,-0.087496
0.31519,-0.18163,0.10877,1.8449,-0.57956,-0.088402
0.31536,-0.18172,0.10879,1.8478,-0.57935,-0.089291
0.31554,-0.18182,0.10881,1.8507,-0.57915,-0.090051
0.31574,-0.18193,0.10883,1.8532,-0.57909,-0.090638
0.31598,-0.18204,0.10885,1.8556,-0.57904,-0.091235
0.31621,-0.18217,0.10887,1.8581,-0.57888,-0.092019
0.31645,-0.18228,0.10889,1.8605,-0.57874,-0.093001
0.31668,-0.1824,0.10891,1.8631,-0.57857,-0.094146
0.31692,-0.1825,0.10892,1.8657,-0.57818,-0.095309
0.31715,-0.18258,0.10893,1.8684,-0.5776,-0.09639
0.3174,-0.18267,0.10895,1.8713,-0.57686,-0.097372
0.31766,-0.18274,0.10897,1.8743,-0.57602,-0.098391
0.31792,-0.18281,0.10899,1.8774,-0.57509,-0.099637
0.31816,-0.18287,0.10901,1.8804,-0.574,-0.10105
0.31839,-0.18294,0.10903,1.8831,-0.57281,-0.10253
0.31863,-0.18302,0.10906,1.8856,-0.57167,-0.10392
0.31888,-0.18308,0.10908,1.8876,-0.57058,-0.10517
0.31916,-0.18315,0.1091,1.8897,-0.56937,-0.10631
0.31943,-0.18322,0.10913,1.8919,-0.56815,-0.10742
0.31968,-0.18327,0.10915,1.8938,-0.56681,-0.10856
0.31993,-0.1833,0.10918,1.8957,-0.56539,-0.10979
0.32016,-0.18332,0.10921,1.8975,-0.56408,-0.11117
0.32039,-0.18333,0.10924,1.8994,-0.56284,-0.11248
0.32062,-0.18335,0.10927,1.9014,-0.56167,-0.11359
0.32086,-0.18336,0.1093,1.9033,-0.56066,-0.11463
0.32108,-0.18335,0.10934,1.9051,-0.55979,-0.11569
0.32127,-0.18332,0.10936,1.907,-0.55905,-0.11681
0.32144,-0.18328,0.1094,1.9092,-0.55848,-0.11789
0.3216,-0.18327,0.10943,1.9116,-0.55798,-0.11896
0.32174,-0.18324,0.10946,1.9144,-0.55741,-0.12005
0.32187,-0.18321,0.10949,1.9171,-0.55679,-0.12099
0.322,-0.18317,0.10952,1.9196,-0.55605,-0.12175
0.32215,-0.18312,0.10956,1.9216,-0.55535,-0.12235
0.32229,-0.18308,0.1096,1.9234,-0.55463,-0.12299
0.32244,-0.18305,0.10964,1.9251,-0.55384,-0.1236
0.32262,-0.18302,0.10969,1.9266,-0.55308,-0.12415
0.32278,-0.18299,0.10974,1.9279,-0.55224,-0.12462
0.32294,-0.18295,0.10978,1.929,-0.55121,-0.1249
0.3231,-0.1829,0.10983,1.93,-0.55018,-0.12516
0.32323,-0.18283,0.10987,1.931,-0.54915,-0.12538
0.32334,-0.18273,0.10991,1.932,-0.54818,-0.12541
0.32344,-0.18263,0.10996,1.9328,-0.54721,-0.12532
0.32353,-0.18251,0.10999,1.9331,-0.54604,-0.12511
0.32362,-0.18242,0.11003,1.9333,-0.54487,-0.12482
0.32369,-0.18233,0.11007,1.9334,-0.5438,-0.12459
0.32376,-0.18226,0.11011,1.9332,-0.54281,-0.1244
0.3238,-0.18219,0.11014,1.9326,-0.54201,-0.12417
